,country,year,value,category,category_encoded,country_encoded,region,directions,capitals,official_language,region_encoded,directions_encoded,capitals_encoded,official_language_encoded
2505,Italy,2007,561137.586097384,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2506,Italy,2006,569054.804550053,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2507,Italy,2005,578904.440304856,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2508,Italy,2004,580725.580159886,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2509,Italy,2003,578126.368278315,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2510,Italy,2002,561887.952427875,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2511,Italy,2001,561600.32756657,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2512,Italy,2000,554479.28974574,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2513,Italy,1999,549495.230489239,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2514,Italy,1998,543800.430206334,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2515,Italy,1997,532739.930388069,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2516,Italy,1996,526825.535705134,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2517,Italy,1995,533449.768572357,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2518,Italy,1994,505566.538694119,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2519,Italy,1993,513611.618341214,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2520,Italy,1992,519982.778404742,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2521,Italy,1991,523489.80881579,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2522,Italy,1990,521920.60052839,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,19,Europe,South,Rome,Italian,2,4,29,20
2523,Japan,2014,1363862.30512511,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,20,Asia,East,Tokyo,Japanese,0,0,33,21
2524,Japan,2013,1407883.22553504,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2,20,Asia,East,Tokyo,Japanese,0,0,33,21
