,country,year,value,category,region,directions,capitals,official_language
7462,Croatia,1996,11.5695522,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7463,Croatia,1995,11.1206772,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7464,Croatia,1994,10.6438722,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7465,Croatia,1993,10.5307272,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7466,Croatia,1992,10.4170122,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7467,Croatia,1991,10.3326522,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7468,Croatia,1990,10.4500722,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7469,Cyprus,2014,0.148329618,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7470,Cyprus,2013,0.1502559672,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7471,Cyprus,2012,0.1575139824,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7472,Cyprus,2011,0.152255094,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7473,Cyprus,2010,0.1507113288,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7474,Cyprus,2009,0.1611230628,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7475,Cyprus,2008,0.1525327524,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7476,Cyprus,2007,0.1384796304,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7477,Cyprus,2006,0.1226116512,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7478,Cyprus,2005,0.116017458,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7479,Cyprus,2004,0.1001253108,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7480,Cyprus,2003,0.0889859832,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7481,Cyprus,2002,0.0820897128,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7482,Cyprus,2001,0.076551114,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7483,Cyprus,2000,0.0755001024,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7484,Cyprus,1999,0.0651495636,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7485,Cyprus,1998,0.0673398684,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7486,Cyprus,1997,0.0695318832,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7487,Cyprus,1996,0.0659599212,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7488,Cyprus,1995,0.0581498268,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7489,Cyprus,1994,0.0503102976,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7490,Cyprus,1993,0.0385006272,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7491,Cyprus,1992,0.0342467856,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7492,Cyprus,1991,0.03008802,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7493,Cyprus,1990,0.0257666904,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,South East,Nicosia,Greek and Turkish
7494,Czech Republic,2014,96.014766107424,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7495,Czech Republic,2013,93.382986133836,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7496,Czech Republic,2012,90.68095930872,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7497,Czech Republic,2011,86.430236334216,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7498,Czech Republic,2010,81.2876027523,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7499,Czech Republic,2009,97.1541505626,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7500,Czech Republic,2008,94.399693108512,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7501,Czech Republic,2007,94.528443294,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7502,Czech Republic,2006,109.412234298168,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7503,Czech Republic,2005,112.32147139974,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7504,Czech Republic,2004,121.159343941416,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7505,Czech Republic,2003,145.346000961624,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7506,Czech Republic,2002,121.950288712152,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7507,Czech Republic,2001,99.538965949452,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7508,Czech Republic,2000,109.126872696324,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7509,Czech Republic,1999,96.692808742392,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7510,Czech Republic,1998,95.754831318888,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7511,Czech Republic,1997,97.018310854596,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7512,Czech Republic,1996,99.239822270412,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7513,Czech Republic,1995,89.647540166376,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7514,Czech Republic,1994,88.639761780456,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7515,Czech Republic,1993,87.549619481868,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7516,Czech Republic,1992,86.3541802716,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7517,Czech Republic,1991,85.0495119,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7518,Czech Republic,1990,85.215,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Prague,Czech
7519,Denmark,2014,132.959115148452,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7520,Denmark,2013,130.78658813112,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7521,Denmark,2012,112.183948144752,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7522,Denmark,2011,69.541786092264,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7523,Denmark,2010,35.926658706,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7524,Denmark,2009,34.368468244908,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7525,Denmark,2008,29.46004887048,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7526,Denmark,2007,28.237206447372,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7527,Denmark,2006,33.623997744276,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7528,Denmark,2005,20.046080855508,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7529,Denmark,2004,30.938321018268,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7530,Denmark,2003,29.594653390308,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7531,Denmark,2002,23.529011076912,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7532,Denmark,2001,28.199001631932,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7533,Denmark,2000,56.148963719808,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7534,Denmark,1999,62.005405361892,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7535,Denmark,1998,56.867719693248,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7536,Denmark,1997,69.870749128416,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7537,Denmark,1996,58.31300620962,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7538,Denmark,1995,102.578199566364,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7539,Denmark,1994,116.5778763,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7540,Denmark,1993,96.638085,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7541,Denmark,1992,85.1637,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7542,Denmark,1991,60.5796,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7543,Denmark,1990,42.408,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Copenhagen,Danish
7544,Estonia,2014,2.1003906288,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7545,Estonia,2013,2.0270599008,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7546,Estonia,2012,1.876019112,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7547,Estonia,2011,1.769774646,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7548,Estonia,2010,1.728838614,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7549,Estonia,2009,1.37848344,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7550,Estonia,2008,1.28760378,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7551,Estonia,2007,0.922383804,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7552,Estonia,2006,1.10072928,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7553,Estonia,2005,1.0327462464,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7554,Estonia,2004,1.0378295064,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7555,Estonia,2003,1.2729820944,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7556,Estonia,2002,1.375176072,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7557,Estonia,2001,1.6698170064,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7558,Estonia,2000,2.610156312,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7559,Estonia,1999,2.881315572,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7560,Estonia,1998,2.848164372,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7561,Estonia,1997,2.850898092,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7562,Estonia,1996,3.333134052,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7563,Estonia,1995,3.0743691,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7564,Estonia,1994,2.967680775,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7565,Estonia,1993,1.38651645,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7566,Estonia,1992,0.090352125,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7567,Estonia,1991,0.0481878,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Tallinn,Estonian
7568,European Union,2014,6140.88662804132,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7569,European Union,2013,6206.44411985206,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7570,European Union,2012,6311.53908309272,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7571,European Union,2011,6243.62423267202,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7572,European Union,2010,6378.66502299905,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7573,European Union,2009,6296.50111757701,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7574,European Union,2008,6700.49448468642,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7575,European Union,2007,7108.090324469,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7576,European Union,2006,7499.45127329735,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7577,European Union,2005,7929.74738345675,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7578,European Union,2004,8121.17649983525,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7579,European Union,2003,8110.39113012754,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7580,European Union,2002,8597.24695412468,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7581,European Union,2001,9734.46382186482,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7582,European Union,2000,10546.7179446828,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7583,European Union,1999,10561.3584629677,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7584,European Union,1998,12875.1109129582,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7585,European Union,1997,13620.3417020676,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7586,European Union,1996,15098.0037711478,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7587,European Union,1995,15214.5294850047,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7588,European Union,1994,14142.8448724973,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7589,European Union,1993,12968.3820487472,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7590,European Union,1992,12282.8279079145,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7591,European Union,1991,11459.0579878801,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7592,European Union,1990,10919.6996587874,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,,
7593,Finland,2014,34.25063652,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7594,Finland,2013,30.70041204,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7595,Finland,2012,22.15592964,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7596,Finland,2011,23.67410498868,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7597,Finland,2010,21.791502978144,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7598,Finland,2009,26.710521984108,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7599,Finland,2008,26.658888399588,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
7600,Finland,2007,19.173863533092,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Helsinki,Finnish and Swedish
